message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.759708])";"30";"turtlesim1.turtle2";"1696844090.402409886";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.759708])";"30";"turtlesim1.turtle3";"1696844090.401457824";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=0.956266])";"30";"turtlesim1.turtle1";"1696844090.388996338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.772803])";"30";"turtlesim1.turtle2";"1696844090.385693306";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.772803])";"30";"turtlesim1.turtle3";"1696844090.385708304";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=0.968420])";"30";"turtlesim1.turtle1";"1696844090.373281730";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.785898])";"30";"turtlesim1.turtle2";"1696844090.369848244";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.785898])";"30";"turtlesim1.turtle3";"1696844090.369881067";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=0.980574])";"30";"turtlesim1.turtle1";"1696844090.357694729";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.798993])";"30";"turtlesim1.turtle3";"1696844090.354011488";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.798993])";"30";"turtlesim1.turtle2";"1696844090.353928696";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=0.992728])";"30";"turtlesim1.turtle1";"1696844090.341229108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.812088])";"30";"turtlesim1.turtle3";"1696844090.338299802";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.812088])";"30";"turtlesim1.turtle2";"1696844090.338281337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.004882])";"30";"turtlesim1.turtle1";"1696844090.325369259";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.825183])";"30";"turtlesim1.turtle3";"1696844090.321508104";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.825183])";"30";"turtlesim1.turtle2";"1696844090.321516846";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.017036])";"30";"turtlesim1.turtle1";"1696844090.309442021";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.838277])";"30";"turtlesim1.turtle3";"1696844090.305898476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.838277])";"30";"turtlesim1.turtle2";"1696844090.305712396";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.029190])";"30";"turtlesim1.turtle1";"1696844090.293367783";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.851372])";"30";"turtlesim1.turtle2";"1696844090.289897477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029198, y=0.851372])";"30";"turtlesim1.turtle3";"1696844090.289761313";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.041344])";"30";"turtlesim1.turtle1";"1696844090.277096641";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.028356, y=0.864467])";"30";"turtlesim1.turtle2";"1696844090.274220346";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.028356, y=0.864467])";"30";"turtlesim1.turtle3";"1696844090.273638343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.053498])";"30";"turtlesim1.turtle1";"1696844090.261867172";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.065652])";"30";"turtlesim1.turtle1";"1696844090.245761886";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.077806])";"30";"turtlesim1.turtle1";"1696844090.228839934";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.089960])";"30";"turtlesim1.turtle1";"1696844090.213316906";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.102114])";"30";"turtlesim1.turtle1";"1696844090.197185710";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.114268])";"30";"turtlesim1.turtle1";"1696844090.181447231";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.126422])";"30";"turtlesim1.turtle1";"1696844090.165216365";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.138576])";"30";"turtlesim1.turtle1";"1696844090.148921669";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.029602, y=1.150730])";"30";"turtlesim1.turtle1";"1696844090.133095654";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.023678, y=1.162884])";"30";"turtlesim1.turtle1";"1696844090.117430525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.601263, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.373437852";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.893694, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.370493758";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.893694, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.369479578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.571920, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.357549293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.863958, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.353729478";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.863958, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.353743053";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.542578, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.341751258";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.834222, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.337888525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.834222, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.337767374";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.513235, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.325791910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.804486, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.322071238";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.804486, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.321661278";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.483892, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.309740607";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.774750, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.306357978";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.774750, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.305718090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.454550, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.293569627";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.745014, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.289731170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.745014, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.289641469";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.425207, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.277235886";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.715277, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.274349632";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.715277, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.274336497";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.395864, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.261075485";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.685541, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.258047291";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.685541, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.258055898";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.366522, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.245121236";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.655805, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.242147437";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.655805, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.241857044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.337179, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.229525371";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.626069, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.226409049";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.626069, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.225678979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.307836, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.213656967";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.596333, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.209833589";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.596333, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.209549699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.278494, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.196827212";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.566597, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.194240187";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.566597, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.194232874";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.249151, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.181052315";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.536861, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.178407691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.536861, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.178466834";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.219808, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.165307285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.507125, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.161683658";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.507125, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.161559135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.190466, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.149493374";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.477388, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.145942145";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.477388, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.145577741";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.161123, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.132943822";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.447652, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.130364022";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.447652, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.129966916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.131780, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.117526035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.417916, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.114222146";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.417916, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.113571748";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.102438, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.100855629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.388180, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.098406002";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.388180, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.098409168";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.073095, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.085679617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.358444, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.081553073";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.358444, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.081577139";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.043752, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.069058440";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.328708, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.065810788";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.328708, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.065801420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.014410, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.053536705";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.298972, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.049933526";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.298972, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.049929509";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.985067, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.037607684";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.269235, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.034254272";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.269235, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.034243812";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.955724, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.021549579";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.239499, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.018328207";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.239499, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.018365218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.926382, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844080.005488106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.209763, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844080.002377746";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.209763, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844080.002406165";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.897039, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844079.989420919";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.180027, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844079.986431253";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.180027, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844079.986418038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.867696, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844079.973380541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.150291, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844079.969573164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.150291, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844079.969620895";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.838354, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844079.957350609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.120555, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844079.953816151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.120555, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844079.953683248";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.809011, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844079.941448590";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.090819, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844079.938385610";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.090819, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844079.937655780";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.779668, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844079.925604171";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.061083, y=-0.011822])";"30";"turtlesim1.turtle3";"1696844079.922512677";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.061083, y=-0.011822])";"30";"turtlesim1.turtle2";"1696844079.922246169";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.750326, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844079.909746477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.031346, y=-0.005221])";"30";"turtlesim1.turtle3";"1696844079.906464951";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.031346, y=-0.005221])";"30";"turtlesim1.turtle2";"1696844079.906464881";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.720983, y=-0.012767])";"30";"turtlesim1.turtle1";"1696844079.892868820";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.691640, y=-0.001840])";"30";"turtlesim1.turtle1";"1696844079.876983765";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.514806, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.253338209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.826110, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.250336947";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.826110, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.250112344";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.528587, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.236968610";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.838015, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.234348443";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.838015, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.234326581";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.542367, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.221869410";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.849920, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.218326657";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.849920, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.218299825";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.556148, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.205706164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.861825, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.202474743";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.861825, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.202083990";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.569928, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.189610035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.873730, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.186464046";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.873730, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.185600714";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.583709, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.173603282";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.885636, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.169519033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.885636, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.169519644";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.597489, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.157655051";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.897541, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.154649911";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.897541, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.154453962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.611270, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.141426661";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.909446, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.138467759";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.909446, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.138275773";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.625051, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.125434550";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.921351, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.121761108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.921351, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.121579793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.638831, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.108997153";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.933256, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.106003525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.933256, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.105573601";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.652612, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.093040540";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.945162, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.090282771";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.945162, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.089819659";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.666392, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.077197002";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.957067, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.074018943";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.957067, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.073875931";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.680173, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.061459767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.968972, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.058027193";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.968972, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.058027023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.693953, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.045089708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.980877, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.042287293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.980877, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.042325476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.707734, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.029198374";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.992783, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.025632131";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.992783, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.025647525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.721514, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844077.013538140";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.004688, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844077.009869031";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.004688, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844077.009882031";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.735295, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.997474465";"./src/turtle.cpp:update:260"
